NAME,pre,age,pop_est
Wisconsin,AGE,6,68969
Wisconsin,AGE,7,69232
Wisconsin,AGE,8,71653
Wisconsin,AGE,9,71402
Wisconsin,AGE,10,73425
Wisconsin,AGE,11,74227
Wisconsin,AGE,12,73851
Wisconsin,AGE,13,73481
Wisconsin,AGE,14,74364
Wisconsin,AGE,15,73762
Wisconsin,AGE,16,73592
Wisconsin,AGE,17,75220
Wisconsin,AGE,18,76495
Wisconsin,AGE,19,79349
Wisconsin,AGE,20,79447
Wisconsin,AGE,21,79541
Wisconsin,AGE,22,79822
Wisconsin,AGE,23,78785
Wisconsin,AGE,24,78326
Wisconsin,AGE,25,78213
Wisconsin,AGE,26,77837
Wisconsin,AGE,27,74229
Wisconsin,AGE,28,73357
Wisconsin,AGE,29,70799
Wisconsin,AGE,30,70131
Wisconsin,AGE,31,70920
Wisconsin,AGE,32,73018
Wisconsin,AGE,33,75719
Wisconsin,AGE,34,73154
Wisconsin,AGE,35,74686
Wisconsin,AGE,36,75056
Wisconsin,AGE,37,74626
Wisconsin,AGE,38,76114
Wisconsin,AGE,39,71315
Wisconsin,AGE,40,68952
Wisconsin,AGE,41,68005
Wisconsin,AGE,42,65082
Wisconsin,AGE,43,67018
Wisconsin,AGE,44,63862
Wisconsin,AGE,45,64491
Wisconsin,AGE,46,67819
Wisconsin,AGE,47,73593
Wisconsin,AGE,48,74633
Wisconsin,AGE,49,71808
Wisconsin,AGE,50,71618
Wisconsin,AGE,51,73864
Wisconsin,AGE,52,76032
Wisconsin,AGE,53,80731
Wisconsin,AGE,54,82968
Wisconsin,AGE,55,83793
Wisconsin,AGE,56,84556
Wisconsin,AGE,57,86779
Wisconsin,AGE,58,86467
Wisconsin,AGE,59,84162
Wisconsin,AGE,60,83010
Wisconsin,AGE,61,81624
Wisconsin,AGE,62,78042
Wisconsin,AGE,63,77539
Wisconsin,AGE,64,74605
Wisconsin,AGE,65,71158
Wisconsin,AGE,66,69110
Wisconsin,AGE,67,65725
Wisconsin,AGE,68,63007
Wisconsin,AGE,69,60181
Wisconsin,AGE,70,57974
Wisconsin,AGE,71,59073
Wisconsin,AGE,72,42756
Wisconsin,AGE,73,41840
Wisconsin,AGE,74,40799
Wisconsin,AGE,75,41904
Wisconsin,AGE,76,36357
Wisconsin,AGE,77,32399
Wisconsin,AGE,78,29808
Wisconsin,AGE,79,28652
Wisconsin,AGE,80,27108
Wisconsin,AGE,81,24873
Wisconsin,AGE,82,23338
Wisconsin,AGE,83,21863
Wisconsin,AGE,84,18912
Wisconsin,AGE,85,128636
Wyoming,AGE,0,6823
Wyoming,AGE,1,7066
Wyoming,AGE,2,7278
Wyoming,AGE,3,7380
Wyoming,AGE,4,7365
Wyoming,AGE,5,7362
Wyoming,AGE,6,7405
Wyoming,AGE,7,7468
Wyoming,AGE,8,7776
Wyoming,AGE,9,7836
Wyoming,AGE,10,8042
Wyoming,AGE,11,8031
Wyoming,AGE,12,7791
Wyoming,AGE,13,7789
Wyoming,AGE,14,7451
Wyoming,AGE,15,7480
Wyoming,AGE,16,7227
Wyoming,AGE,17,7205
Wyoming,AGE,18,7144
Wyoming,AGE,19,7257
Wyoming,AGE,20,7516
Wyoming,AGE,21,7642
Wyoming,AGE,22,7849
Wyoming,AGE,23,7478
Wyoming,AGE,24,7481
Wyoming,AGE,25,7449
Wyoming,AGE,26,7881
Wyoming,AGE,27,7832
Wyoming,AGE,28,8008
Wyoming,AGE,29,7709
Wyoming,AGE,30,7427
Wyoming,AGE,31,7606
Wyoming,AGE,32,7832
Wyoming,AGE,33,8080
Wyoming,AGE,34,7954
Wyoming,AGE,35,8004
Wyoming,AGE,36,7964
Wyoming,AGE,37,7721
Wyoming,AGE,38,8035
Wyoming,AGE,39,7434
Wyoming,AGE,40,7107
Wyoming,AGE,41,6865
Wyoming,AGE,42,6610
Wyoming,AGE,43,6608
Wyoming,AGE,44,6365
Wyoming,AGE,45,6235
Wyoming,AGE,46,6382
Wyoming,AGE,47,6713
Wyoming,AGE,48,6910
Wyoming,AGE,49,6300
Wyoming,AGE,50,6167
Wyoming,AGE,51,6123
Wyoming,AGE,52,6191
Wyoming,AGE,53,6725
Wyoming,AGE,54,7134
Wyoming,AGE,55,7455
Wyoming,AGE,56,7447
Wyoming,AGE,57,8060
Wyoming,AGE,58,8333
Wyoming,AGE,59,8099
Wyoming,AGE,60,8129
Wyoming,AGE,61,8333
Wyoming,AGE,62,8142
Wyoming,AGE,63,8062
Wyoming,AGE,64,7789
Wyoming,AGE,65,7481
Wyoming,AGE,66,6948
Wyoming,AGE,67,6664
Wyoming,AGE,68,6416
Wyoming,AGE,69,6074
Wyoming,AGE,70,5957
Wyoming,AGE,71,6104
Wyoming,AGE,72,4198
Wyoming,AGE,73,4216
Wyoming,AGE,74,4110
Wyoming,AGE,75,4047
Wyoming,AGE,76,3495
Wyoming,AGE,77,3062
Wyoming,AGE,78,2908
Wyoming,AGE,79,2691
Wyoming,AGE,80,2442
Wyoming,AGE,81,2253
Wyoming,AGE,82,2048
Wyoming,AGE,83,1873
Wyoming,AGE,84,1707
Wyoming,AGE,85,10681
