"","state_name","total_test","total_case","total_death","total_hosp","category","count","strata_type","data_type"
"420","Alaska",33281,392,10,43,"BLACK",9,"race","case"
"421","Alaska",33281,392,10,43,"MULTI",14,"race","case"
"422","Alaska",33281,392,10,43,"NH/PI",13,"race","case"
"423","Alaska",33281,392,10,43,"OTHER",12,"race","case"
"424","Alaska",33281,392,10,43,"UNKNOWN",15,"race","case"
"425","Alaska",33281,392,10,43,"WHITE",256,"race","case"
"426","Arizona",194504,13631,679,1683,"AI/AN",1602,"race","case"
"427","Arizona",194504,13631,679,1683,"ASIAN",147,"race","case"
"428","Arizona",194504,13631,679,1683,"BLACK",431,"race","case"
"429","Arizona",194504,13631,679,1683,"MULTI",0,"race","case"
"430","Arizona",194504,13631,679,1683,"OTHER",280,"race","case"
"431","Arizona",194504,13631,679,1683,"UNKNOWN",5669,"race","case"
"432","Arizona",194504,13631,679,1683,"WHITE",3016,"race","case"
"433","Arkansas",93623,4578,98,520,"AI",11,"race","case"
"434","Arkansas",93623,4578,98,520,"ASIAN",52,"race","case"
"435","Arkansas",93623,4578,98,520,"BLACK",1659,"race","case"
"436","Arkansas",93623,4578,98,520,"HISPANIC",249,"race","case"
"437","Arkansas",93623,4578,98,520,"MULTI",24,"race","case"
"438","Arkansas",93623,4578,98,520,"OTHER",168,"race","case"
"439","Arkansas",93623,4578,98,520,"PI",81,"race","case"
"440","Arkansas",93623,4578,98,520,"UNKNOWN",246,"race","case"
"441","Arkansas",93623,4578,98,520,"WHITE",2222,"race","case"
"442","California",NA,76793,3119,NA,"AI/AN",99,"race","case"
"443","California",NA,76793,3119,NA,"ASIAN",5595,"race","case"
"444","California",NA,76793,3119,NA,"BLACK",3178,"race","case"
"445","California",NA,76793,3119,NA,"HISPANIC",27943,"race","case"
"446","California",NA,76793,3119,NA,"MULTI",483,"race","case"
"447","California",NA,76793,3119,NA,"NH/PI",523,"race","case"
"448","California",NA,76793,3119,NA,"OTHER",2751,"race","case"
"449","California",NA,76793,3119,NA,"PENDING",24068,"race","case"
"450","California",NA,76793,3119,NA,"WHITE",12153,"race","case"
"451","Colorado",NA,19507,963,3251,"HISPANIC",0.3515,"race","case"
"452","Colorado",NA,19507,963,3251,"NH AI/AN",0.0044,"race","case"
"453","Colorado",NA,19507,963,3251,"NH ASIAN",0.0278,"race","case"
"454","Colorado",NA,19507,963,3251,"NH BLACK",0.0624,"race","case"
"455","Colorado",NA,19507,963,3251,"NH MULTI",0.0078,"race","case"
"456","Colorado",NA,19507,963,3251,"NH NH/PI",0.0041,"race","case"
"457","Colorado",NA,19507,963,3251,"NH WHITE",0.3643,"race","case"
"458","Colorado",NA,19507,963,3251,"OTHER",0.0096,"race","case"
"459","Colorado",NA,19507,963,3251,"UNKNOWN",0.1683,"race","case"
"460","Connecticut",164755,36703,3339,NA,"HISPANIC",5079,"race","case"
"461","Connecticut",164755,36703,3339,NA,"NH AI/AN",30,"race","case"
"462","Connecticut",164755,36703,3339,NA,"NH ASIAN/PI",444,"race","case"
"463","Connecticut",164755,36703,3339,NA,"NH BLACK",3720,"race","case"
"464","Connecticut",164755,36703,3339,NA,"NH MULTI",43,"race","case"
"465","Connecticut",164755,36703,3339,NA,"NH OTHER",163,"race","case"
"466","Connecticut",164755,36703,3339,NA,"NH WHITE",9964,"race","case"
"467","Connecticut",164755,36703,3339,NA,"UNKNOWN",11178,"race","case"
"468","Delaware",39758,7547,286,NA,"ASIAN/PI",113,"race","case"
"469","Delaware",39758,7547,286,NA,"HISPANIC",2063,"race","case"
"470","Delaware",39758,7547,286,NA,"MULTI",405,"race","case"
"471","Delaware",39758,7547,286,NA,"NH BLACK",2067,"race","case"
"472","Delaware",39758,7547,286,NA,"NH WHITE",2075,"race","case"
"473","Delaware",39758,7547,286,NA,"UNKNOWN",824,"race","case"
"474","District of Columbia",35532,7042,375,NA,"AI/AN",19,"race","case"
"475","District of Columbia",35532,7042,375,NA,"ASIAN",96,"race","case"
"476","District of Columbia",35532,7042,375,NA,"BLACK",3325,"race","case"
"477","District of Columbia",35532,7042,375,NA,"MULTI",0,"race","case"
"478","District of Columbia",35532,7042,375,NA,"OTHER",1617,"race","case"
"479","District of Columbia",35532,7042,375,NA,"UNKNOWN",880,"race","case"
"480","District of Columbia",35532,7042,375,NA,"WHITE",1105,"race","case"
"481","Florida",630795,43607,1964,NA,"AI/AN",0,"race","case"
"482","Florida",630795,43607,1964,NA,"ASIAN",0,"race","case"
"483","Florida",630795,43607,1964,NA,"BLACK",9002,"race","case"
"484","Florida",630795,43607,1964,NA,"MULTI",0,"race","case"
"485","Florida",630795,43607,1964,NA,"OTHER",3917,"race","case"
"486","Florida",630795,43607,1964,NA,"UNKNOWN",6674,"race","case"
"487","Florida",630795,43607,1964,NA,"WHITE",24014,"race","case"
"488","Georgia",NA,37212,1598,6767,"AI/AN",47,"race","case"
"489","Georgia",NA,37212,1598,6767,"ASIAN",541,"race","case"
"490","Georgia",NA,37212,1598,6767,"BLACK",12948,"race","case"
"491","Georgia",NA,37212,1598,6767,"NH/PI",20,"race","case"
"492","Georgia",NA,37212,1598,6767,"OTHER",2100,"race","case"
"493","Georgia",NA,37212,1598,6767,"UNKNOWN",10303,"race","case"
"494","Georgia",NA,37212,1598,6767,"WHITE",11253,"race","case"
"495","Hawaii",41788,639,17,82,"AI/AN",0,"race","case"
"496","Hawaii",41788,639,17,82,"ASIAN",0.29,"race","case"
"497","Hawaii",41788,639,17,82,"BLACK",0.01,"race","case"
"498","Hawaii",41788,639,17,82,"MULTI",0.28,"race","case"
"499","Hawaii",41788,639,17,82,"OTHER",0.01,"race","case"
"500","Hawaii",41788,639,17,82,"UNKNOWN",0,"race","case"
"501","Hawaii",41788,639,17,82,"WHITE",0.26,"race","case"
"502","Hawaii",41788,639,17,82,"NA",0.15,"race","case"
"503","Idaho",36456,2419,73,213,"AI/AN",0.0132,"race","case"
"504","Idaho",36456,2419,73,213,"ASIAN",0.0235,"race","case"
"505","Idaho",36456,2419,73,213,"BLACK",0.0183,"race","case"
"506","Idaho",36456,2419,73,213,"MULTI",0.039,"race","case"
"507","Idaho",36456,2419,73,213,"OTHER",0.1387,"race","case"
"508","Idaho",36456,2419,73,213,"UNKNOWN",0,"race","case"
"509","Idaho",36456,2419,73,213,"WHITE",0.7656,"race","case"
"510","Illinois",561649,92457,4129,NA,"AI/AN",155,"race","case"
"511","Illinois",561649,92457,4129,NA,"ASIAN",2795,"race","case"
"512","Illinois",561649,92457,4129,NA,"BLACK",16403,"race","case"
"513","Illinois",561649,92457,4129,NA,"HISPANIC",27196,"race","case"
"514","Illinois",561649,92457,4129,NA,"NH/PI",217,"race","case"
"515","Illinois",561649,92457,4129,NA,"OTHER",3594,"race","case"
"516","Illinois",561649,92457,4129,NA,"UNKNOWN",23106,"race","case"
"517","Illinois",561649,92457,4129,NA,"WHITE",18991,"race","case"
"518","Indiana",171358,27280,1596,NA,"ASIAN",399,"race","case"
"519","Indiana",171358,27280,1596,NA,"BLACK",3877,"race","case"
"520","Indiana",171358,27280,1596,NA,"OTHER",4511,"race","case"
"521","Indiana",171358,27280,1596,NA,"UNKNOWN",6077,"race","case"
"522","Indiana",171358,27280,1596,NA,"WHITE",12416,"race","case"
"523","Iowa",96300,14328,346,NA,"AI/AN",0,"race","case"
"524","Iowa",96300,14328,346,NA,"ASIAN",0.1,"race","case"
"525","Iowa",96300,14328,346,NA,"BLACK",0.12,"race","case"
"526","Iowa",96300,14328,346,NA,"MULTI",0,"race","case"
"527","Iowa",96300,14328,346,NA,"OTHER",0.22,"race","case"
"528","Iowa",96300,14328,346,NA,"UNKNOWN",0,"race","case"
"529","Iowa",96300,14328,346,NA,"WHITE",0.56,"race","case"
"530","Kansas",61488,7886,172,724,"AI/AN",25,"race","case"
"531","Kansas",61488,7886,172,724,"ASIAN",449,"race","case"
"532","Kansas",61488,7886,172,724,"BLACK",822,"race","case"
"533","Kansas",61488,7886,172,724,"MULTI",0,"race","case"
"534","Kansas",61488,7886,172,724,"OTHER",184,"race","case"
"535","Kansas",61488,7886,172,724,"UNKNOWN",1720,"race","case"
"536","Kansas",61488,7886,172,724,"WHITE",4686,"race","case"
"537","Kentucky",129405,7688,334,1504,"AI/AN",5e-04,"race","case"
"538","Kentucky",129405,7688,334,1504,"ASIAN",0.0597,"race","case"
"539","Kentucky",129405,7688,334,1504,"BLACK",0.1477,"race","case"
"540","Kentucky",129405,7688,334,1504,"MULTI",0.0522,"race","case"
"541","Kentucky",129405,7688,334,1504,"NH",9e-04,"race","case"
"542","Kentucky",129405,7688,334,1504,"WHITE",0.739,"race","case"
"543","Louisiana",259742,34117,2413,NA,NA,NA,"race","case"
"544","Maine",NA,1648,70,214,"AI/AN",2,"race","case"
"545","Maine",NA,1648,70,214,"ASIAN/PI",22,"race","case"
"546","Maine",NA,1648,70,214,"BLACK",140,"race","case"
"547","Maine",NA,1648,70,214,"MULTI",3,"race","case"
"548","Maine",NA,1648,70,214,"OTHER",37,"race","case"
"549","Maine",NA,1648,70,214,"UNKNOWN",331,"race","case"
"550","Maine",NA,1648,70,214,"WHITE",980,"race","case"
"551","Maryland",190175,37968,1842,6755,"HISPANIC",8615,"race","case"
"552","Maryland",190175,37968,1842,6755,"NH ASIAN",738,"race","case"
"553","Maryland",190175,37968,1842,6755,"NH BLACK",11795,"race","case"
"554","Maryland",190175,37968,1842,6755,"NH OTHER",1814,"race","case"
"555","Maryland",190175,37968,1842,6755,"NH WHITE",7865,"race","case"
"556","Maryland",190175,37968,1842,6755,"UNKNOWN",7141,"race","case"
"557","Massachusetts",435679,83421,5592,8261,"HISPANIC",13787,"race","case"
"558","Massachusetts",435679,83421,5592,8261,"NH ASIAN",1506,"race","case"
"559","Massachusetts",435679,83421,5592,8261,"NH BLACK",7250,"race","case"
"560","Massachusetts",435679,83421,5592,8261,"NH OTHER",3510,"race","case"
"561","Massachusetts",435679,83421,5592,8261,"NH WHITE",21120,"race","case"
"562","Massachusetts",435679,83421,5592,8261,"UNKNOWN",36248,"race","case"
"563","Michigan",411506,50504,4880,NA,"AI/AN",0.01,"race","case"
"564","Michigan",411506,50504,4880,NA,"ASIAN/PI",0.02,"race","case"
"565","Michigan",411506,50504,4880,NA,"BLACK",0.32,"race","case"
"566","Michigan",411506,50504,4880,NA,"MULTI",0.08,"race","case"
"567","Michigan",411506,50504,4880,NA,"OTHER",0.05,"race","case"
"568","Michigan",411506,50504,4880,NA,"UNKNOWN",0.17,"race","case"
"569","Michigan",411506,50504,4880,NA,"WHITE",0.36,"race","case"
"570","Minnesota",NA,14969,700,1339,"AI",105,"race","case"
"571","Minnesota",NA,14969,700,1339,"ASIAN",581,"race","case"
"572","Minnesota",NA,14969,700,1339,"BLACK",3160,"race","case"
"573","Minnesota",NA,14969,700,1339,"MULTI",239,"race","case"
"574","Minnesota",NA,14969,700,1339,"OTHER",1462,"race","case"
"575","Minnesota",NA,14969,700,1339,"PI",19,"race","case"
"576","Minnesota",NA,14969,700,1339,"UNKNOWN",4347,"race","case"
"577","Minnesota",NA,14969,700,1339,"WHITE",5056,"race","case"
"578","Mississippi",NA,11123,510,NA,"AI/AN",101,"race","case"
"579","Mississippi",NA,11123,510,NA,"ASIAN",34,"race","case"
"580","Mississippi",NA,11123,510,NA,"BLACK",5438,"race","case"
"581","Mississippi",NA,11123,510,NA,"MULTI",0,"race","case"
"582","Mississippi",NA,11123,510,NA,"OTHER",109,"race","case"
"583","Mississippi",NA,11123,510,NA,"UNKNOWN",511,"race","case"
"584","Mississippi",NA,11123,510,NA,"WHITE",3036,"race","case"
"585","Missouri",139340,10675,589,NA,NA,NA,"race","case"
"586","Montana",NA,468,16,63,"AI/AN/NH/PI",29,"race","case"
"587","Montana",NA,468,16,63,"ASIAN",1,"race","case"
"588","Montana",NA,468,16,63,"BLACK",2,"race","case"
"589","Montana",NA,468,16,63,"OTHER",4,"race","case"
"590","Montana",NA,468,16,63,"PENDING",5,"race","case"
"591","Montana",NA,468,16,63,"WHITE",427,"race","case"
"592","Nebraska",65774,10220,122,581,NA,NA,"race","case"
"593","Nevada",73664,6662,349,NA,NA,NA,"race","case"
"594","New Hampshire",NA,3160,1231,318,"AI/AN",0,"race","case"
"595","New Hampshire",NA,3160,1231,318,"ASIAN",70,"race","case"
"596","New Hampshire",NA,3160,1231,318,"BLACK",131,"race","case"
"597","New Hampshire",NA,3160,1231,318,"MULTI",0,"race","case"
"598","New Hampshire",NA,3160,1231,318,"OTHER",206,"race","case"
"599","New Hampshire",NA,3160,1231,318,"UNKNOWN",0,"race","case"
"600","New Hampshire",NA,3160,1231,318,"WHITE",1685,"race","case"
"601","New Jersey",NA,143905,10138,14807,"AI/AN",0,"race","case"
"602","New Jersey",NA,143905,10138,14807,"ASIAN",3756,"race","case"
"603","New Jersey",NA,143905,10138,14807,"BLACK",13196,"race","case"
"604","New Jersey",NA,143905,10138,14807,"MULTI",0,"race","case"
"605","New Jersey",NA,143905,10138,14807,"OTHER",7890,"race","case"
"606","New Jersey",NA,143905,10138,14807,"UNKNOWN",0,"race","case"
"607","New Jersey",NA,143905,10138,14807,"WHITE",27052,"race","case"
"608","New Mexico",128574,5847,259,886,"AI/AN",0.5793,"race","case"
"609","New Mexico",128574,5847,259,886,"ASIAN",0.0083,"race","case"
"610","New Mexico",128574,5847,259,886,"BLACK",0.0293,"race","case"
"611","New Mexico",128574,5847,259,886,"HISPANIC",0.2182,"race","case"
"612","New Mexico",128574,5847,259,886,"UNKNOWN",0.027,"race","case"
"613","New Mexico",128574,5847,259,886,"WHITE",0.1318,"race","case"
"614","New York",1378717,348232,22478,NA,NA,NA,"race","case"
"615","North Carolina",238586,17982,652,481,"AI/AN",137,"race","case"
"616","North Carolina",238586,17982,652,481,"ASIAN",343,"race","case"
"617","North Carolina",238586,17982,652,481,"BLACK",4416,"race","case"
"618","North Carolina",238586,17982,652,481,"MULTI",0,"race","case"
"619","North Carolina",238586,17982,652,481,"OTHER",1213,"race","case"
"620","North Carolina",238586,17982,652,481,"UNKNOWN",0,"race","case"
"621","North Carolina",238586,17982,652,481,"WHITE",7216,"race","case"
"622","North Dakota",53487,1848,42,130,NA,NA,"race","case"
"623","Ohio",NA,27474,1610,4870,NA,NA,"race","case"
"624","Oklahoma",NA,5237,288,NA,"AI/AN",333,"race","case"
"625","Oklahoma",NA,5237,288,NA,"ASIAN",135,"race","case"
"626","Oklahoma",NA,5237,288,NA,"BLACK",432,"race","case"
"627","Oklahoma",NA,5237,288,NA,"MULTI",0,"race","case"
"628","Oklahoma",NA,5237,288,NA,"OTHER",207,"race","case"
"629","Oklahoma",NA,5237,288,NA,"UNKNOWN",612,"race","case"
"630","Oklahoma",NA,5237,288,NA,"WHITE",3518,"race","case"
"631","Oregon",92121,3612,137,699,NA,NA,"race","case"
"632","Pennsylvania",327836,61611,4403,1867,"ASIAN",773,"race","case"
"633","Pennsylvania",327836,61611,4403,1867,"BLACK",7213,"race","case"
"634","Pennsylvania",327836,61611,4403,1867,"OTHER",319,"race","case"
"635","Pennsylvania",327836,61611,4403,1867,"UNKNOWN",37657,"race","case"
"636","Pennsylvania",327836,61611,4403,1867,"WHITE",15649,"race","case"
"637","Rhode Island",108480,12434,489,1403,"HISPANIC",2325,"race","case"
"638","Rhode Island",108480,12434,489,1403,"NH BLACK",701,"race","case"
"639","Rhode Island",108480,12434,489,1403,"NH MULTI",24,"race","case"
"640","Rhode Island",108480,12434,489,1403,"NH OTHER",209,"race","case"
"641","Rhode Island",108480,12434,489,1403,"NH WHITE",2031,"race","case"
"642","Rhode Island",108480,12434,489,1403,"PENDING",2862,"race","case"
"643","Rhode Island",108480,12434,489,1403,"UNKNOWN",1447,"race","case"
"644","South Carolina",NA,8661,NA,NA,"AI/AN",0.07,"race","case"
"645","South Carolina",NA,8661,NA,NA,"ASIAN",0.12,"race","case"
"646","South Carolina",NA,8661,NA,NA,"BLACK",0.22,"race","case"
"647","South Carolina",NA,8661,NA,NA,"MULTI",0,"race","case"
"648","South Carolina",NA,8661,NA,NA,"OTHER",0.13,"race","case"
"649","South Carolina",NA,8661,NA,NA,"UNKNOWN",0,"race","case"
"650","South Carolina",NA,8661,NA,NA,"WHITE",0.3,"race","case"
"651","South Dakota",28176,3959,44,304,"AI/AN",259,"race","case"
"652","South Dakota",28176,3959,44,304,"ASIAN",472,"race","case"
"653","South Dakota",28176,3959,44,304,"BLACK",854,"race","case"
"654","South Dakota",28176,3959,44,304,"MULTI",0,"race","case"
"655","South Dakota",28176,3959,44,304,"OTHER",502,"race","case"
"656","South Dakota",28176,3959,44,304,"UNKNOWN",0,"race","case"
"657","South Dakota",28176,3959,44,304,"WHITE",1182,"race","case"
"658","Tennessee",320201,17288,295,NA,"AI/AN",0,"race","case"
"659","Tennessee",320201,17288,295,NA,"ASIAN",362,"race","case"
"660","Tennessee",320201,17288,295,NA,"BLACK",3663,"race","case"
"661","Tennessee",320201,17288,295,NA,"MULTI",0,"race","case"
"662","Tennessee",320201,17288,295,NA,"OTHER",1458,"race","case"
"663","Tennessee",320201,17288,295,NA,"UNKNOWN",4814,"race","case"
"664","Tennessee",320201,17288,295,NA,"WHITE",6991,"race","case"
"665","Texas",678471,46999,1305,NA,"ASIAN",488,"race","case"
"666","Texas",678471,46999,1305,NA,"BLACK",2180,"race","case"
"667","Texas",678471,46999,1305,NA,"HISPANIC",5649,"race","case"
"668","Texas",678471,46999,1305,NA,"OTHER",96,"race","case"
"669","Texas",678471,46999,1305,NA,"PENDING",32742,"race","case"
"670","Texas",678471,46999,1305,NA,"UNKNOWN",1891,"race","case"
"671","Texas",678471,46999,1305,NA,"WHITE",3953,"race","case"
"672","Utah",166774,7068,78,578,"AI/AN",211,"race","case"
"673","Utah",166774,7068,78,578,"ASIAN",171,"race","case"
"674","Utah",166774,7068,78,578,"BLACK",217,"race","case"
"675","Utah",166774,7068,78,578,"HISPANIC",2694,"race","case"
"676","Utah",166774,7068,78,578,"NH WHITE",2789,"race","case"
"677","Utah",166774,7068,78,578,"NH/PI",232,"race","case"
"678","Utah",166774,7068,78,578,"OTHER",778,"race","case"
"679","Utah",166774,7068,78,578,"UNKNOWN",703,"race","case"
"680","Vermont",22276,934,53,NA,"AI/AN",1,"race","case"
"681","Vermont",22276,934,53,NA,"ASIAN",11,"race","case"
"682","Vermont",22276,934,53,NA,"BLACK",26,"race","case"
"683","Vermont",22276,934,53,NA,"OTHER",11,"race","case"
"684","Vermont",22276,934,53,NA,"UNKNOWN",29,"race","case"
"685","Vermont",22276,934,53,NA,"WHITE",856,"race","case"
"686","Virginia",NA,29683,1002,3724,"BLACK",4690,"race","case"
"687","Virginia",NA,29683,1002,3724,"OTHER",6179,"race","case"
"688","Virginia",NA,29683,1002,3724,"UNKNOWN",9042,"race","case"
"689","Virginia",NA,29683,1002,3724,"WHITE",9772,"race","case"
"690","Washington",280993,18288,NA,NA,"HISPANIC",4373,"race","case"
"691","Washington",280993,18288,NA,NA,"NH AI/AN",160,"race","case"
"692","Washington",280993,18288,NA,NA,"NH ASIAN",1000,"race","case"
"693","Washington",280993,18288,NA,NA,"NH BLACK",849,"race","case"
"694","Washington",280993,18288,NA,NA,"NH MULTI",228,"race","case"
"695","Washington",280993,18288,NA,NA,"NH NH/PI",250,"race","case"
"696","Washington",280993,18288,NA,NA,"NH OTHER",239,"race","case"
"697","Washington",280993,18288,NA,NA,"NH WHITE",5412,"race","case"
"698","Washington",280993,18288,NA,NA,"UNKNOWN",5777,"race","case"
"699","West Virginia",73617,1470,64,48,"AI/AN",0,"race","case"
"700","West Virginia",73617,1470,64,48,"ASIAN",0,"race","case"
"701","West Virginia",73617,1470,64,48,"BLACK",0.073,"race","case"
"702","West Virginia",73617,1470,64,48,"MULTI",0,"race","case"
"703","West Virginia",73617,1470,64,48,"OTHER",0.112,"race","case"
"704","West Virginia",73617,1470,64,48,"UNKNOWN",0,"race","case"
"705","West Virginia",73617,1470,64,48,"WHITE",0.815,"race","case"
"706","Wisconsin",146393,12187,453,2018,"AI",141,"race","case"
"707","Wisconsin",146393,12187,453,2018,"ASIAN/PI",452,"race","case"
"708","Wisconsin",146393,12187,453,2018,"BLACK",2479,"race","case"
"709","Wisconsin",146393,12187,453,2018,"MULTI/OTHERS",1286,"race","case"
"710","Wisconsin",146393,12187,453,2018,"UNKNOWN",1298,"race","case"
"711","Wisconsin",146393,12187,453,2018,"WHITE",6531,"race","case"
"712","Wyoming",16219,559,7,NA,"AI/AN",0.333,"race","case"
"713","Wyoming",16219,559,7,NA,"ASIAN",0.009,"race","case"
"714","Wyoming",16219,559,7,NA,"BLACK",0.014,"race","case"
"715","Wyoming",16219,559,7,NA,"MULTI",0,"race","case"
"716","Wyoming",16219,559,7,NA,"OTHER",0.03,"race","case"
"717","Wyoming",16219,559,7,NA,"UNKNOWN",0.082,"race","case"
"718","Wyoming",16219,559,7,NA,"WHITE",0.487,"race","case"
"719","Alabama",NA,11505,485,1390,"FEMALE",6653,"sex","case"
"720","Alabama",NA,11505,485,1390,"MALE",4759,"sex","case"
"721","Alabama",NA,11505,485,1390,"UNKNOWN/OTHER",93,"sex","case"
"722","Alaska",33281,392,10,43,"FEMALE",192,"sex","case"
"723","Alaska",33281,392,10,43,"MALE",200,"sex","case"
"724","Alaska",33281,392,10,43,"UNKNOWN/OTHER",0,"sex","case"
"725","Arizona",194504,13631,679,1683,"FEMALE",7207,"sex","case"
"726","Arizona",194504,13631,679,1683,"MALE",6937,"sex","case"
"727","Arizona",194504,13631,679,1683,"UNKNOWN/OTHER",0,"sex","case"
"728","Arkansas",93623,4578,98,520,"FEMALE",0.391,"sex","case"
"729","Arkansas",93623,4578,98,520,"MALE",0.6,"sex","case"
"730","California",NA,76793,3119,NA,NA,NA,"sex","case"
"731","Colorado",NA,19507,963,3251,"FEMALE",0.5066,"sex","case"
"732","Colorado",NA,19507,963,3251,"MALE",0.4832,"sex","case"
"733","Colorado",NA,19507,963,3251,"UNKNOWN/OTHER",0.0101,"sex","case"
"734","Connecticut",164755,36703,3339,NA,"FEMALE",20033,"sex","case"
"735","Connecticut",164755,36703,3339,NA,"MALE",16468,"sex","case"
"736","Delaware",39758,7547,286,NA,"FEMALE",4126,"sex","case"
"737","Delaware",39758,7547,286,NA,"MALE",3397,"sex","case"
"738","Delaware",39758,7547,286,NA,"UNKNOWN/OTHER",24,"sex","case"
"739","District of Columbia",35532,7042,375,NA,NA,NA,"sex","case"
"740","Florida",630795,43607,1964,NA,"FEMALE",22062,"sex","case"
"741","Florida",630795,43607,1964,NA,"MALE",21545,"sex","case"
"742","Florida",630795,43607,1964,NA,"UNKNOWN/OTHER",0,"sex","case"
"743","Georgia",NA,37212,1598,6767,NA,NA,"sex","case"
"744","Hawaii",41788,639,17,82,NA,NA,"sex","case"
"745","Idaho",36456,2419,73,213,"FEMALE",1322,"sex","case"
"746","Idaho",36456,2419,73,213,"MALE",1092,"sex","case"
"747","Illinois",561649,92457,4129,NA,"FEMALE",46371,"sex","case"
"748","Illinois",561649,92457,4129,NA,"MALE",44036,"sex","case"
"749","Illinois",561649,92457,4129,NA,"UNKNOWN/OTHER",2050,"sex","case"
"750","Indiana",171358,27280,1596,NA,"FEMALE",13993,"sex","case"
"751","Indiana",171358,27280,1596,NA,"MALE",12591,"sex","case"
"752","Indiana",171358,27280,1596,NA,"UNKNOWN/OTHER",696,"sex","case"
"753","Iowa",96300,14328,346,NA,"FEMALE",0.46,"sex","case"
"754","Iowa",96300,14328,346,NA,"MALE",0.5,"sex","case"
"755","Kansas",61488,7886,172,724,"FEMALE",3287,"sex","case"
"756","Kansas",61488,7886,172,724,"MALE",4392,"sex","case"
"757","Kentucky",129405,7688,334,1504,"FEMALE",3772,"sex","case"
"758","Kentucky",129405,7688,334,1504,"MALE",3663,"sex","case"
"759","Kentucky",129405,7688,334,1504,"UNKNOWN/OTHER",253,"sex","case"
"760","Louisiana",259742,34117,2413,NA,"FEMALE",0.55,"sex","case"
"761","Louisiana",259742,34117,2413,NA,"MALE",0.4,"sex","case"
"762","Louisiana",259742,34117,2413,NA,"UNKNOWN/OTHER",0.05,"sex","case"
"763","Maine",NA,1648,70,214,"FEMALE",867,"sex","case"
"764","Maine",NA,1648,70,214,"MALE",781,"sex","case"
"765","Maine",NA,1648,70,214,"UNKNOWN/OTHER",0,"sex","case"
"766","Maryland",190175,37968,1842,6755,"FEMALE",19800,"sex","case"
"767","Maryland",190175,37968,1842,6755,"MALE",18168,"sex","case"
"768","Massachusetts",435679,83421,5592,8261,"FEMALE",45484,"sex","case"
"769","Massachusetts",435679,83421,5592,8261,"MALE",36704,"sex","case"
"770","Massachusetts",435679,83421,5592,8261,"UNKNOWN/OTHER",1233,"sex","case"
"771","Michigan",411506,50504,4880,NA,"FEMALE",0.53,"sex","case"
"772","Michigan",411506,50504,4880,NA,"MALE",0.46,"sex","case"
"773","Michigan",411506,50504,4880,NA,"UNKNOWN/OTHER",0.01,"sex","case"
"774","Minnesota",NA,14969,700,1339,"FEMALE",7406,"sex","case"
"775","Minnesota",NA,14969,700,1339,"MALE",7271,"sex","case"
"776","Minnesota",NA,14969,700,1339,"UNKNOWN/OTHER",286,"sex","case"
"777","Mississippi",NA,11123,510,NA,"FEMALE",0,"sex","case"
"778","Mississippi",NA,11123,510,NA,"MALE",3790,"sex","case"
"779","Mississippi",NA,11123,510,NA,"UNKNOWN/OTHER",0,"sex","case"
"780","Missouri",139340,10675,589,NA,"FEMALE",5749,"sex","case"
"781","Missouri",139340,10675,589,NA,"MALE",4857,"sex","case"
"782","Missouri",139340,10675,589,NA,"UNKNOWN/OTHER",69,"sex","case"
"783","Montana",NA,468,16,63,"FEMALE",243,"sex","case"
"784","Montana",NA,468,16,63,"MALE",225,"sex","case"
"785","Nebraska",65774,10220,122,581,NA,NA,"sex","case"
"786","Nevada",73664,6662,349,NA,"FEMALE",3402,"sex","case"
"787","Nevada",73664,6662,349,NA,"MALE",3151,"sex","case"
"788","Nevada",73664,6662,349,NA,"UNKNOWN/OTHER",9,"sex","case"
"789","New Hampshire",NA,3160,1231,318,"FEMALE",1742,"sex","case"
"790","New Hampshire",NA,3160,1231,318,"MALE",1407,"sex","case"
"791","New Hampshire",NA,3160,1231,318,"UNKNOWN/OTHER",0,"sex","case"
"792","New Jersey",NA,143905,10138,14807,"FEMALE",71656,"sex","case"
"793","New Jersey",NA,143905,10138,14807,"MALE",71665,"sex","case"
"794","New Jersey",NA,143905,10138,14807,"UNKNOWN/OTHER",584,"sex","case"
"795","New Mexico",128574,5847,259,886,"FEMALE",0.5372,"sex","case"
"796","New Mexico",128574,5847,259,886,"MALE",0.4628,"sex","case"
"797","New York",1378717,348232,22478,NA,"FEMALE",0.482,"sex","case"
"798","New York",1378717,348232,22478,NA,"MALE",0.513,"sex","case"
"799","New York",1378717,348232,22478,NA,"UNKNOWN/OTHER",0.005,"sex","case"
"800","North Carolina",238586,17982,652,481,NA,NA,"sex","case"
"801","North Dakota",53487,1848,42,130,"FEMALE",964,"sex","case"
"802","North Dakota",53487,1848,42,130,"MALE",884,"sex","case"
"803","Ohio",NA,27474,1610,4870,"FEMALE",12588,"sex","case"
"804","Ohio",NA,27474,1610,4870,"MALE",14713,"sex","case"
"805","Ohio",NA,27474,1610,4870,"UNKNOWN/OTHER",173,"sex","case"
"806","Oklahoma",NA,5237,288,NA,NA,NA,"sex","case"
"807","Oregon",92121,3612,137,699,"FEMALE",1905,"sex","case"
"808","Oregon",92121,3612,137,699,"MALE",1702,"sex","case"
"809","Oregon",92121,3612,137,699,"UNKNOWN/OTHER",5,"sex","case"
"810","Pennsylvania",327836,61611,4403,1867,"FEMALE",33754,"sex","case"
"811","Pennsylvania",327836,61611,4403,1867,"MALE",27196,"sex","case"
