"","state_name","total_test","total_case","total_death","total_hosp","category","count","strata_type","data_type"
"1480","North Carolina",219268,16507,615,507,NA,NA,"sex","death"
"1481","North Dakota",50311,1712,40,129,NA,NA,"sex","death"
"1482","Ohio",NA,26357,1534,4718,"FEMALE",715,"sex","death"
"1483","Ohio",NA,26357,1534,4718,"MALE",819,"sex","death"
"1484","Ohio",NA,26357,1534,4718,"UNKNOWN/OTHER",0,"sex","death"
"1485","Oklahoma",NA,4962,284,NA,NA,NA,"sex","death"
"1486","Oregon",86679,3479,137,685,"FEMALE",58,"sex","death"
"1487","Oregon",86679,3479,137,685,"MALE",79,"sex","death"
"1488","Oregon",86679,3479,137,685,"UNKNOWN/OTHER",0,"sex","death"
"1489","Pennsylvania",311195,59636,4218,1959,"FEMALE",2118,"sex","death"
"1490","Pennsylvania",311195,59636,4218,1959,"MALE",2082,"sex","death"
"1491","Pennsylvania",311195,59636,4218,1959,"UNKNOWN/OTHER",18,"sex","death"
"1492","Rhode Island",101601,12016,468,1351,"FEMALE",172,"sex","death"
"1493","Rhode Island",101601,12016,468,1351,"MALE",169,"sex","death"
"1494","Rhode Island",101601,12016,468,1351,"PENDING",0,"sex","death"
"1495","South Carolina",102535,8189,NA,NA,NA,NA,"sex","death"
"1496","South Dakota",26473,3792,43,NA,NA,NA,"sex","death"
"1497","Tennessee",302317,16699,287,NA,"FEMALE",125,"sex","death"
"1498","Tennessee",302317,16699,287,NA,"MALE",162,"sex","death"
"1499","Tennessee",302317,16699,287,NA,"UNKNOWN/OTHER",0,"sex","death"
"1500","Texas",623284,43851,1216,NA,"FEMALE",190,"sex","death"
"1501","Texas",623284,43851,1216,NA,"MALE",268,"sex","death"
"1502","Texas",623284,43851,1216,NA,"PENDING",727,"sex","death"
"1503","Texas",623284,43851,1216,NA,"UNKNOWN/OTHER",31,"sex","death"
"1504","Utah",160119,6749,75,558,"FEMALE",0.467,"sex","death"
"1505","Utah",160119,6749,75,558,"MALE",0.533,"sex","death"
"1506","Vermont",22505,932,53,NA,"FEMALE",23,"sex","death"
"1507","Vermont",22505,932,53,NA,"MALE",30,"sex","death"
"1508","Vermont",22505,932,53,NA,"UNKNOWN/OTHER",0,"sex","death"
"1509","Virginia",NA,27813,955,3592,"FEMALE",462,"sex","death"
"1510","Virginia",NA,27813,955,3592,"MALE",489,"sex","death"
"1511","Virginia",NA,27813,955,3592,"UNKNOWN/OTHER",4,"sex","death"
"1512","Washington",267931,17773,983,NA,"FEMALE",0.45,"sex","death"
"1513","Washington",267931,17773,983,NA,"MALE",0.55,"sex","death"
"1514","Washington",267931,17773,983,NA,"UNKNOWN/OTHER",0.01,"sex","death"
"1515","West Virginia",68978,1434,58,NA,NA,NA,"sex","death"
"1516","Wisconsin",133873,11275,434,1939,"FEMALE",0.43,"sex","death"
"1517","Wisconsin",133873,11275,434,1939,"MALE",0.57,"sex","death"
"1518","Wisconsin",133873,11275,434,1939,"UNKNOWN/OTHER",0,"sex","death"
"1519","Wyoming",15565,529,7,NA,NA,NA,"sex","death"
"1520","Alabama",NA,11101,473,1364,NA,NA,"hosp","age"
"1521","Alaska",31762,387,10,39,"0-10",0,"hosp","age"
"1522","Alaska",31762,387,10,39,"10-19",0,"hosp","age"
"1523","Alaska",31762,387,10,39,"20-29",3,"hosp","age"
"1524","Alaska",31762,387,10,39,"30-39",5,"hosp","age"
"1525","Alaska",31762,387,10,39,"40-49",2,"hosp","age"
"1526","Alaska",31762,387,10,39,"50-59",6,"hosp","age"
"1527","Alaska",31762,387,10,39,"60-69",9,"hosp","age"
"1528","Alaska",31762,387,10,39,"70-79",12,"hosp","age"
"1529","Alaska",31762,387,10,39,"80+",2,"hosp","age"
"1530","Alaska",31762,387,10,39,"UNKNOWN",0,"hosp","age"
"1531","Arizona",175455,12674,624,1636,"0-19",15,"hosp","age"
"1532","Arizona",175455,12674,624,1636,"20-44",310,"hosp","age"
"1533","Arizona",175455,12674,624,1636,"45-54",257,"hosp","age"
"1534","Arizona",175455,12674,624,1636,"55-64",310,"hosp","age"
"1535","Arizona",175455,12674,624,1636,"65+",744,"hosp","age"
"1536","Arizona",175455,12674,624,1636,"UNKNOWN",NA,"hosp","age"
"1537","Arkansas",87574,4366,98,509,NA,NA,"hosp","age"
"1538","California",NA,73164,2926,NA,NA,NA,"hosp","age"
"1539","Colorado",NA,18804,906,558,"0-9",31,"hosp","age"
"1540","Colorado",NA,18804,906,558,"10-19",30,"hosp","age"
"1541","Colorado",NA,18804,906,558,"20-29",162,"hosp","age"
"1542","Colorado",NA,18804,906,558,"30-39",311,"hosp","age"
"1543","Colorado",NA,18804,906,558,"40-49",475,"hosp","age"
"1544","Colorado",NA,18804,906,558,"50-59",674,"hosp","age"
"1545","Colorado",NA,18804,906,558,"60-69",677,"hosp","age"
"1546","Colorado",NA,18804,906,558,"70-79",518,"hosp","age"
"1547","Colorado",NA,18804,906,558,"80+",338,"hosp","age"
"1548","Colorado",NA,18804,906,558,"UNKNOWN",1,"hosp","age"
"1549","Connecticut",149562,35464,3219,NA,NA,NA,"hosp","age"
"1550","Delaware",36857,7223,260,NA,NA,NA,"hosp","age"
"1551","District of Columbia",32999,6736,358,NA,NA,NA,"hosp","age"
"1552","Florida",609574,42038,1875,NA,"0-4",16,"hosp","age"
"1553","Florida",609574,42038,1875,NA,"5-14",14,"hosp","age"
"1554","Florida",609574,42038,1875,NA,"15-24",116,"hosp","age"
"1555","Florida",609574,42038,1875,NA,"25-34",381,"hosp","age"
"1556","Florida",609574,42038,1875,NA,"35-44",637,"hosp","age"
"1557","Florida",609574,42038,1875,NA,"45-54",976,"hosp","age"
"1558","Florida",609574,42038,1875,NA,"55-64",1364,"hosp","age"
"1559","Florida",609574,42038,1875,NA,"65-74",1649,"hosp","age"
"1560","Florida",609574,42038,1875,NA,"75-84",1510,"hosp","age"
"1561","Florida",609574,42038,1875,NA,"85+",1086,"hosp","age"
"1562","Florida",609574,42038,1875,NA,"UNKNOWN",0,"hosp","age"
"1563","Georgia",NA,35977,1544,6374,NA,NA,"hosp","age"
"1564","Hawaii",39767,637,NA,81,NA,NA,"hosp","age"
"1565","Idaho",34546,NA,72,212,NA,NA,"hosp","age"
"1566","Illinois",512037,87937,3928,NA,NA,NA,"hosp","age"
"1567","Indiana",160239,26053,1508,NA,NA,NA,"hosp","age"
"1568","Iowa",89294,13675,318,NA,NA,NA,"hosp","age"
"1569","Kansas",57628,7468,164,704,"0-9",3,"hosp","age"
"1570","Kansas",57628,7468,164,704,"10-17",10,"hosp","age"
"1571","Kansas",57628,7468,164,704,"18-24",30,"hosp","age"
"1572","Kansas",57628,7468,164,704,"25-34",76,"hosp","age"
"1573","Kansas",57628,7468,164,704,"35-44",76,"hosp","age"
"1574","Kansas",57628,7468,164,704,"45-54",103,"hosp","age"
"1575","Kansas",57628,7468,164,704,"55-64",157,"hosp","age"
"1576","Kansas",57628,7468,164,704,"65-74",138,"hosp","age"
"1577","Kansas",57628,7468,164,704,"75-84",100,"hosp","age"
"1578","Kansas",57628,7468,164,704,"85+",87,"hosp","age"
"1579","Kansas",57628,7468,164,704,"UNKNOWN",NA,"hosp","age"
"1580","Kentucky",121246,7225,328,1487,"0-9",16,"hosp","age"
"1581","Kentucky",121246,7225,328,1487,"10-19",42,"hosp","age"
"1582","Kentucky",121246,7225,328,1487,"20-29",178,"hosp","age"
"1583","Kentucky",121246,7225,328,1487,"30-39",196,"hosp","age"
"1584","Kentucky",121246,7225,328,1487,"40-49",219,"hosp","age"
"1585","Kentucky",121246,7225,328,1487,"50-59",282,"hosp","age"
"1586","Kentucky",121246,7225,328,1487,"60-69",210,"hosp","age"
"1587","Kentucky",121246,7225,328,1487,"70-79",149,"hosp","age"
"1588","Kentucky",121246,7225,328,1487,"80+",153,"hosp","age"
"1589","Kentucky",121246,7225,328,1487,"UNKNOWN",42,"hosp","age"
"1590","Louisiana",247588,33489,2351,NA,NA,NA,"hosp","age"
"1591","Maine",NA,1565,69,207,NA,NA,"hosp","age"
"1592","Maryland",178454,35903,118,6553,NA,NA,"hosp","age"
"1593","Massachusetts",410032,80497,5315,7982,"0-19",50,"hosp","age"
"1594","Massachusetts",410032,80497,5315,7982,"20-29",183,"hosp","age"
"1595","Massachusetts",410032,80497,5315,7982,"30-39",377,"hosp","age"
"1596","Massachusetts",410032,80497,5315,7982,"40-49",583,"hosp","age"
"1597","Massachusetts",410032,80497,5315,7982,"50-59",1108,"hosp","age"
"1598","Massachusetts",410032,80497,5315,7982,"60-69",1491,"hosp","age"
"1599","Massachusetts",410032,80497,5315,7982,"70-79",1732,"hosp","age"
"1600","Massachusetts",410032,80497,5315,7982,"80+",2507,"hosp","age"
"1601","Massachusetts",410032,80497,5315,7982,"UNKNOWN",1,"hosp","age"
"1602","Michigan",345403,49582,4787,NA,NA,NA,"hosp","age"
"1603","Minnesota",NA,13435,663,1552,NA,NA,"hosp","age"
"1604","Mississippi",NA,10483,480,NA,NA,NA,"hosp","age"
"1605","Missouri",126935,10317,562,NA,NA,NA,"hosp","age"
"1606","Montana",NA,462,16,63,NA,NA,"hosp","age"
"1607","Nebraska",57315,9416,113,559,NA,NA,"hosp","age"
"1608","Nevada",82993,6499,339,NA,NA,NA,"hosp","age"
"1609","New Hampshire",NA,2588,1019,286,"0-9",2,"hosp","age"
"1610","New Hampshire",NA,2588,1019,286,"10-19",4,"hosp","age"
"1611","New Hampshire",NA,2588,1019,286,"20-29",7,"hosp","age"
"1612","New Hampshire",NA,2588,1019,286,"30-39",7,"hosp","age"
"1613","New Hampshire",NA,2588,1019,286,"40-49",24,"hosp","age"
"1614","New Hampshire",NA,2588,1019,286,"50-59",46,"hosp","age"
"1615","New Hampshire",NA,2588,1019,286,"60-69",85,"hosp","age"
"1616","New Hampshire",NA,2588,1019,286,"70-79",70,"hosp","age"
"1617","New Hampshire",NA,2588,1019,286,"80+",41,"hosp","age"
"1618","New Hampshire",NA,2588,1019,286,"UNKNOWN",NA,"hosp","age"
"1619","New Jersey",NA,142704,9946,14550,NA,NA,"hosp","age"
"1620","New Mexico",119601,5503,242,886,NA,NA,"hosp","age"
"1621","North Carolina",219268,16507,615,507,NA,NA,"hosp","age"
"1622","North Dakota",50311,1712,40,129,"0-9",1,"hosp","age"
"1623","North Dakota",50311,1712,40,129,"10-19",2,"hosp","age"
"1624","North Dakota",50311,1712,40,129,"20-29",4,"hosp","age"
"1625","North Dakota",50311,1712,40,129,"30-39",18,"hosp","age"
"1626","North Dakota",50311,1712,40,129,"40-49",15,"hosp","age"
"1627","North Dakota",50311,1712,40,129,"50-59",27,"hosp","age"
"1628","North Dakota",50311,1712,40,129,"60-69",25,"hosp","age"
"1629","North Dakota",50311,1712,40,129,"70-79",19,"hosp","age"
"1630","North Dakota",50311,1712,40,129,"80+",18,"hosp","age"
"1631","Ohio",NA,26357,1534,4718,"0-19",44,"hosp","age"
"1632","Ohio",NA,26357,1534,4718,"20-29",152,"hosp","age"
"1633","Ohio",NA,26357,1534,4718,"30-39",274,"hosp","age"
"1634","Ohio",NA,26357,1534,4718,"40-49",462,"hosp","age"
"1635","Ohio",NA,26357,1534,4718,"50-59",863,"hosp","age"
"1636","Ohio",NA,26357,1534,4718,"60-69",1100,"hosp","age"
"1637","Ohio",NA,26357,1534,4718,"70-79",933,"hosp","age"
"1638","Ohio",NA,26357,1534,4718,"80+",889,"hosp","age"
"1639","Ohio",NA,26357,1534,4718,"UNKNOWN",1,"hosp","age"
"1640","Oklahoma",NA,4962,284,NA,NA,NA,"hosp","age"
"1641","Oregon",86679,3479,137,685,"0-9",5,"hosp","age"
"1642","Oregon",86679,3479,137,685,"10-19",1,"hosp","age"
"1643","Oregon",86679,3479,137,685,"20-29",25,"hosp","age"
"1644","Oregon",86679,3479,137,685,"30-39",43,"hosp","age"
"1645","Oregon",86679,3479,137,685,"40-49",83,"hosp","age"
"1646","Oregon",86679,3479,137,685,"50-59",113,"hosp","age"
"1647","Oregon",86679,3479,137,685,"60-69",163,"hosp","age"
"1648","Oregon",86679,3479,137,685,"70-79",142,"hosp","age"
"1649","Oregon",86679,3479,137,685,"80+",106,"hosp","age"
"1650","Oregon",86679,3479,137,685,"UNKNOWN",4,"hosp","age"
"1651","Pennsylvania",311195,59636,4218,1959,"50-64",0.1,"hosp","age"
"1652","Pennsylvania",311195,59636,4218,1959,"0-29",0.02,"hosp","age"
"1653","Pennsylvania",311195,59636,4218,1959,"30-49",0.05,"hosp","age"
"1654","Pennsylvania",311195,59636,4218,1959,"65-79",0.2,"hosp","age"
"1655","Pennsylvania",311195,59636,4218,1959,"80+",0.19,"hosp","age"
"1656","Rhode Island",101601,12016,468,1351,"0-9",NA,"hosp","age"
"1657","Rhode Island",101601,12016,468,1351,"10-19",NA,"hosp","age"
"1658","Rhode Island",101601,12016,468,1351,"20-29",33,"hosp","age"
"1659","Rhode Island",101601,12016,468,1351,"30-39",80,"hosp","age"
"1660","Rhode Island",101601,12016,468,1351,"40-49",128,"hosp","age"
"1661","Rhode Island",101601,12016,468,1351,"50-59",206,"hosp","age"
"1662","Rhode Island",101601,12016,468,1351,"60-69",242,"hosp","age"
"1663","Rhode Island",101601,12016,468,1351,"70-79",198,"hosp","age"
"1664","Rhode Island",101601,12016,468,1351,"80-89",138,"hosp","age"
"1665","Rhode Island",101601,12016,468,1351,"90-99",57,"hosp","age"
"1666","Rhode Island",101601,12016,468,1351,"100+",0,"hosp","age"
"1667","Rhode Island",101601,12016,468,1351,"PENDING",0,"hosp","age"
"1668","South Carolina",102535,8189,NA,NA,NA,NA,"hosp","age"
"1669","South Dakota",26473,3792,43,NA,NA,NA,"hosp","age"
"1670","Tennessee",302317,16699,287,NA,NA,NA,"hosp","age"
"1671","Texas",623284,43851,1216,NA,NA,NA,"hosp","age"
"1672","Utah",160119,6749,75,558,"0-1",0,"hosp","age"
"1673","Utah",160119,6749,75,558,"1-14",2,"hosp","age"
"1674","Utah",160119,6749,75,558,"15-24",24,"hosp","age"
"1675","Utah",160119,6749,75,558,"25-44",142,"hosp","age"
"1676","Utah",160119,6749,75,558,"45-64",229,"hosp","age"
"1677","Utah",160119,6749,75,558,"65-84",141,"hosp","age"
"1678","Utah",160119,6749,75,558,"85+",20,"hosp","age"
"1679","Utah",160119,6749,75,558,"UNKNOWN",0,"hosp","age"
"1680","Vermont",22505,932,53,NA,NA,NA,"hosp","age"
"1681","Virginia",NA,27813,955,3592,"0-9",22,"hosp","age"
"1682","Virginia",NA,27813,955,3592,"10-19",27,"hosp","age"
"1683","Virginia",NA,27813,955,3592,"20-29",147,"hosp","age"
"1684","Virginia",NA,27813,955,3592,"30-39",292,"hosp","age"
"1685","Virginia",NA,27813,955,3592,"40-49",461,"hosp","age"
"1686","Virginia",NA,27813,955,3592,"50-59",656,"hosp","age"
"1687","Virginia",NA,27813,955,3592,"60-69",717,"hosp","age"
"1688","Virginia",NA,27813,955,3592,"70-79",634,"hosp","age"
"1689","Virginia",NA,27813,955,3592,"80+",634,"hosp","age"
"1690","Virginia",NA,27813,955,3592,"UNKNOWN",2,"hosp","age"
"1691","Washington",267931,17773,983,NA,NA,NA,"hosp","age"
"1692","West Virginia",68978,1434,58,NA,NA,NA,"hosp","age"
"1693","Wisconsin",133873,11275,434,1939,"0-10",9,"hosp","age"
"1694","Wisconsin",133873,11275,434,1939,"10-19",18,"hosp","age"
"1695","Wisconsin",133873,11275,434,1939,"20-29",84,"hosp","age"
"1696","Wisconsin",133873,11275,434,1939,"30-39",131,"hosp","age"
"1697","Wisconsin",133873,11275,434,1939,"40-49",223,"hosp","age"
"1698","Wisconsin",133873,11275,434,1939,"50-59",334,"hosp","age"
"1699","Wisconsin",133873,11275,434,1939,"60-69",435,"hosp","age"
"1700","Wisconsin",133873,11275,434,1939,"70-79",377,"hosp","age"
"1701","Wisconsin",133873,11275,434,1939,"80-89",244,"hosp","age"
"1702","Wisconsin",133873,11275,434,1939,"90+",84,"hosp","age"
"1703","Wyoming",15565,529,7,NA,NA,NA,"hosp","age"
"1704","Alabama",NA,11101,473,1364,NA,NA,"hosp","race"
"1705","Alaska",31762,387,10,39,"AI/AN",4,"hosp","race"
"1706","Alaska",31762,387,10,39,"ASIAN",7,"hosp","race"
"1707","Alaska",31762,387,10,39,"BLACK",0,"hosp","race"
"1708","Alaska",31762,387,10,39,"MULTI",0,"hosp","race"
"1709","Alaska",31762,387,10,39,"WHITE",20,"hosp","race"
"1710","Alaska",31762,387,10,39,"NA",8,"hosp","race"
"1711","Arizona",175455,12674,624,1636,"AI/AN",172,"hosp","race"
"1712","Arizona",175455,12674,624,1636,"ASIAN",35,"hosp","race"
"1713","Arizona",175455,12674,624,1636,"BLACK",86,"hosp","race"
"1714","Arizona",175455,12674,624,1636,"MULTI",0,"hosp","race"
"1715","Arizona",175455,12674,624,1636,"WHITE",642,"hosp","race"
"1716","Arizona",175455,12674,624,1636,"NA",263,"hosp","race"
"1717","Arkansas",87574,4366,98,509,NA,NA,"hosp","race"
"1718","California",NA,73164,2926,NA,NA,NA,"hosp","race"
"1719","Colorado",NA,18804,906,558,NA,NA,"hosp","race"
"1720","Connecticut",149562,35464,3219,NA,NA,NA,"hosp","race"
"1721","Delaware",36857,7223,260,NA,NA,NA,"hosp","race"
"1722","District of Columbia",32999,6736,358,NA,NA,NA,"hosp","race"
"1723","Florida",609574,42038,1875,NA,"AI/AN",0,"hosp","race"
"1724","Florida",609574,42038,1875,NA,"ASIAN",0,"hosp","race"
"1725","Florida",609574,42038,1875,NA,"BLACK",2050,"hosp","race"
"1726","Florida",609574,42038,1875,NA,"MULTI",0,"hosp","race"
"1727","Florida",609574,42038,1875,NA,"WHITE",4678,"hosp","race"
"1728","Florida",609574,42038,1875,NA,"NA",1021,"hosp","race"
"1729","Georgia",NA,35977,1544,6374,NA,NA,"hosp","race"
"1730","Hawaii",39767,637,NA,81,NA,NA,"hosp","race"
"1731","Idaho",34546,NA,72,212,NA,NA,"hosp","race"
"1732","Illinois",512037,87937,3928,NA,NA,NA,"hosp","race"
"1733","Indiana",160239,26053,1508,NA,NA,NA,"hosp","race"
"1734","Iowa",89294,13675,318,NA,NA,NA,"hosp","race"
"1735","Kansas",57628,7468,164,704,"AI/AN",5,"hosp","race"
"1736","Kansas",57628,7468,164,704,"ASIAN",21,"hosp","race"
"1737","Kansas",57628,7468,164,704,"BLACK",152,"hosp","race"
"1738","Kansas",57628,7468,164,704,"MULTI",0,"hosp","race"
"1739","Kansas",57628,7468,164,704,"WHITE",447,"hosp","race"
"1740","Kansas",57628,7468,164,704,"NA",79,"hosp","race"
"1741","Kentucky",121246,7225,328,1487,NA,NA,"hosp","race"
"1742","Louisiana",247588,33489,2351,NA,NA,NA,"hosp","race"
"1743","Maine",NA,1565,69,207,NA,NA,"hosp","race"
"1744","Maryland",178454,35903,118,6553,NA,NA,"hosp","race"
"1745","Massachusetts",410032,80497,5315,7982,"NH ASIAN",214,"hosp","race"
"1746","Massachusetts",410032,80497,5315,7982,"NH BLACK",768,"hosp","race"
"1747","Massachusetts",410032,80497,5315,7982,"NH WHITE",2950,"hosp","race"
"1748","Massachusetts",410032,80497,5315,7982,"NA",4100,"hosp","race"
"1749","Michigan",345403,49582,4787,NA,NA,NA,"hosp","race"
"1750","Minnesota",NA,13435,663,1552,NA,NA,"hosp","race"
"1751","Mississippi",NA,10483,480,NA,NA,NA,"hosp","race"
"1752","Missouri",126935,10317,562,NA,NA,NA,"hosp","race"
"1753","Montana",NA,462,16,63,NA,NA,"hosp","race"
"1754","Nebraska",57315,9416,113,559,NA,NA,"hosp","race"
"1755","Nevada",82993,6499,339,NA,NA,NA,"hosp","race"
"1756","New Hampshire",NA,2588,1019,286,"AI/AN",0,"hosp","race"
"1757","New Hampshire",NA,2588,1019,286,"ASIAN",10,"hosp","race"
"1758","New Hampshire",NA,2588,1019,286,"BLACK",9,"hosp","race"
"1759","New Hampshire",NA,2588,1019,286,"MULTI",0,"hosp","race"
"1760","New Hampshire",NA,2588,1019,286,"WHITE",201,"hosp","race"
"1761","New Hampshire",NA,2588,1019,286,"NA",47,"hosp","race"
"1762","New Jersey",NA,142704,9946,14550,NA,NA,"hosp","race"
"1763","New Mexico",119601,5503,242,886,NA,NA,"hosp","race"
"1764","North Carolina",219268,16507,615,507,NA,NA,"hosp","race"
"1765","North Dakota",50311,1712,40,129,NA,NA,"hosp","race"
"1766","Ohio",NA,26357,1534,4718,NA,NA,"hosp","race"
"1767","Oklahoma",NA,4962,284,NA,NA,NA,"hosp","race"
"1768","Oregon",86679,3479,137,685,NA,NA,"hosp","race"
"1769","Pennsylvania",311195,59636,4218,1959,NA,NA,"hosp","race"
"1770","Rhode Island",101601,12016,468,1351,"NH BLACK",92,"hosp","race"
"1771","Rhode Island",101601,12016,468,1351,"NH MULTI",0,"hosp","race"
"1772","Rhode Island",101601,12016,468,1351,"NH WHITE",330,"hosp","race"
"1773","Rhode Island",101601,12016,468,1351,"NA",666,"hosp","race"
"1774","South Carolina",102535,8189,NA,NA,NA,NA,"hosp","race"
"1775","South Dakota",26473,3792,43,NA,NA,NA,"hosp","race"
"1776","Tennessee",302317,16699,287,NA,NA,NA,"hosp","race"
"1777","Texas",623284,43851,1216,NA,NA,NA,"hosp","race"
"1778","Utah",160119,6749,75,558,"AI/AN",28,"hosp","race"
"1779","Utah",160119,6749,75,558,"ASIAN",11,"hosp","race"
"1780","Utah",160119,6749,75,558,"BLACK",17,"hosp","race"
"1781","Utah",160119,6749,75,558,"NH WHITE",256,"hosp","race"
"1782","Utah",160119,6749,75,558,"NA",292,"hosp","race"
"1783","Vermont",22505,932,53,NA,NA,NA,"hosp","race"
"1784","Virginia",NA,27813,955,3592,"BLACK",881,"hosp","race"
"1785","Virginia",NA,27813,955,3592,"WHITE",1429,"hosp","race"
"1786","Virginia",NA,27813,955,3592,"NA",1282,"hosp","race"
"1787","Washington",267931,17773,983,NA,NA,NA,"hosp","race"
"1788","West Virginia",68978,1434,58,NA,NA,NA,"hosp","race"
"1789","Wisconsin",133873,11275,434,1939,NA,NA,"hosp","race"
"1790","Wyoming",15565,529,7,NA,NA,NA,"hosp","race"
"1791","Alabama",NA,11101,473,1364,NA,NA,"hosp","sex"
"1792","Alaska",31762,387,10,39,"FEMALE",16,"hosp","sex"
"1793","Alaska",31762,387,10,39,"MALE",23,"hosp","sex"
"1794","Alaska",31762,387,10,39,"UNKNOWN/OTHER",0,"hosp","sex"
"1795","Arizona",175455,12674,624,1636,"FEMALE",769,"hosp","sex"
"1796","Arizona",175455,12674,624,1636,"MALE",867,"hosp","sex"
"1797","Arizona",175455,12674,624,1636,"UNKNOWN/OTHER",0,"hosp","sex"
"1798","Arkansas",87574,4366,98,509,NA,NA,"hosp","sex"
"1799","California",NA,73164,2926,NA,NA,NA,"hosp","sex"
"1800","Colorado",NA,18804,906,558,NA,NA,"hosp","sex"
"1801","Connecticut",149562,35464,3219,NA,NA,NA,"hosp","sex"
"1802","Delaware",36857,7223,260,NA,NA,NA,"hosp","sex"
"1803","District of Columbia",32999,6736,358,NA,NA,NA,"hosp","sex"
"1804","Florida",609574,42038,1875,NA,NA,NA,"hosp","sex"
"1805","Georgia",NA,35977,1544,6374,NA,NA,"hosp","sex"
"1806","Hawaii",39767,637,NA,81,NA,NA,"hosp","sex"
"1807","Idaho",34546,NA,72,212,NA,NA,"hosp","sex"
"1808","Illinois",512037,87937,3928,NA,NA,NA,"hosp","sex"
"1809","Indiana",160239,26053,1508,NA,NA,NA,"hosp","sex"
"1810","Iowa",89294,13675,318,NA,NA,NA,"hosp","sex"
"1811","Kansas",57628,7468,164,704,NA,NA,"hosp","sex"
"1812","Kentucky",121246,7225,328,1487,"FEMALE",855,"hosp","sex"
"1813","Kentucky",121246,7225,328,1487,"MALE",629,"hosp","sex"
"1814","Kentucky",121246,7225,328,1487,"UNKNOWN/OTHER",3,"hosp","sex"
"1815","Louisiana",247588,33489,2351,NA,NA,NA,"hosp","sex"
"1816","Maine",NA,1565,69,207,NA,NA,"hosp","sex"
"1817","Maryland",178454,35903,118,6553,NA,NA,"hosp","sex"
"1818","Massachusetts",410032,80497,5315,7982,NA,NA,"hosp","sex"
"1819","Michigan",345403,49582,4787,NA,NA,NA,"hosp","sex"
"1820","Minnesota",NA,13435,663,1552,NA,NA,"hosp","sex"
"1821","Mississippi",NA,10483,480,NA,NA,NA,"hosp","sex"
"1822","Missouri",126935,10317,562,NA,NA,NA,"hosp","sex"
"1823","Montana",NA,462,16,63,NA,NA,"hosp","sex"
"1824","Nebraska",57315,9416,113,559,NA,NA,"hosp","sex"
"1825","Nevada",82993,6499,339,NA,NA,NA,"hosp","sex"
"1826","New Hampshire",NA,2588,1019,286,"FEMALE",113,"hosp","sex"
"1827","New Hampshire",NA,2588,1019,286,"MALE",173,"hosp","sex"
"1828","New Hampshire",NA,2588,1019,286,"UNKNOWN/OTHER",0,"hosp","sex"
"1829","New Jersey",NA,142704,9946,14550,NA,NA,"hosp","sex"
"1830","New Mexico",119601,5503,242,886,NA,NA,"hosp","sex"
"1831","North Carolina",219268,16507,615,507,NA,NA,"hosp","sex"
"1832","North Dakota",50311,1712,40,129,NA,NA,"hosp","sex"
"1833","Ohio",NA,26357,1534,4718,"FEMALE",2195,"hosp","sex"
"1834","Ohio",NA,26357,1534,4718,"MALE",2515,"hosp","sex"
"1835","Ohio",NA,26357,1534,4718,"UNKNOWN/OTHER",8,"hosp","sex"
"1836","Oklahoma",NA,4962,284,NA,NA,NA,"hosp","sex"
"1837","Oregon",86679,3479,137,685,NA,NA,"hosp","sex"
"1838","Pennsylvania",311195,59636,4218,1959,NA,NA,"hosp","sex"
"1839","Rhode Island",101601,12016,468,1351,"FEMALE",475,"hosp","sex"
"1840","Rhode Island",101601,12016,468,1351,"MALE",607,"hosp","sex"
"1841","Rhode Island",101601,12016,468,1351,"PENDING",7,"hosp","sex"
"1842","South Carolina",102535,8189,NA,NA,NA,NA,"hosp","sex"
"1843","South Dakota",26473,3792,43,NA,NA,NA,"hosp","sex"
"1844","Tennessee",302317,16699,287,NA,NA,NA,"hosp","sex"
"1845","Texas",623284,43851,1216,NA,NA,NA,"hosp","sex"
"1846","Utah",160119,6749,75,558,NA,NA,"hosp","sex"
"1847","Vermont",22505,932,53,NA,NA,NA,"hosp","sex"
"1848","Virginia",NA,27813,955,3592,"FEMALE",1630,"hosp","sex"
"1849","Virginia",NA,27813,955,3592,"MALE",1955,"hosp","sex"
"1850","Virginia",NA,27813,955,3592,"UNKNOWN/OTHER",7,"hosp","sex"
"1851","Washington",267931,17773,983,NA,NA,NA,"hosp","sex"
"1852","West Virginia",68978,1434,58,NA,NA,NA,"hosp","sex"
"1853","Wisconsin",133873,11275,434,1939,NA,NA,"hosp","sex"
"1854","Wyoming",15565,529,7,NA,NA,NA,"hosp","sex"
